Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
0	-177.74257	112.773506	27.695673	-477.72644	92.0	0.27383375	0.051978987	0.61369294	0.010772869	4000	0.0032558967	13047.245	0.0	-849.4951	1.3830547	-2.384186e-10	2.9452900886535645
1	-195.1782	116.88561	-80.58009	-465.44452	92.25581	-4.1861587	0.632833	0.6651678	-5.045593	8000	0.0019265761	13644.908	0.0	-949.6035	1.3832968	3.5762787e-10	5.948600769042969
2	-164.51187	107.63158	-1.7333437	-478.55048	87.888885	-9.043425	0.43159634	-2.5177002	-9.186061	12000	0.0017563386	10283.539	0.0	-493.46777	1.382787	4.1723253e-10	8.943707942962646
3	-151.31216	101.461555	23.911526	-409.7311	91.34884	-12.090524	0.17738433	-9.751896	-12.1667	16000	-0.0022367493	8388.834	0.0	-339.44043	1.3824365	-2.0861626e-09	11.933893918991089
4	-148.07524	78.89124	12.730775	-394.85413	86.847824	-14.595769	0.16794363	-12.279878	-14.653598	20000	-0.001000644	6482.7363	0.0	-308.31982	1.3822942	-5.364418e-10	14.915585041046143
5	-155.82097	99.57504	10.269257	-452.348	87.888885	-17.012997	0.043333404	-16.323816	-17.04399	24000	-0.0012008131	7706.071	0.0	-350.23584	1.3811839	-1.2069941e-09	17.904396057128906
6	-158.50392	83.61717	33.799484	-352.8039	124.5625	-19.512344	0.26604018	-18.046215	-19.605757	28000	0.0028970637	5567.712	0.0	-177.21436	1.3803235	1.4007091e-09	21.646944999694824
7	-117.47656	57.813766	21.64481	-312.70923	90.22727	-21.476583	0.04127256	-19.155485	-21.498003	32000	-0.00032247018	3027.9512	0.0	-150.89062	1.3798708	7.0035455e-10	24.64241099357605
8	-156.29485	75.39568	-21.918924	-360.90134	91.093025	-23.224047	0.37727636	-15.443297	-23.265322	36000	-0.0034434549	5496.996	0.0	-291.12744	1.3747023	8.791685e-10	27.621543884277344
9	-138.73897	72.62124	-4.551715	-315.72345	96.12195	-25.660603	0.039203197	-24.816317	-25.676254	40000	-0.0031816205	4119.807	0.0	-194.39502	1.3765175	1.5944243e-09	30.624755859375
10	-142.8368	71.666084	22.130196	-334.04117	96.48781	-27.736712	0.033903923	-27.142944	-27.751541	44000	-0.0041884137	4158.5107	0.0	-210.1958	1.3733042	5.364418e-10	33.63158988952637
11	-162.84605	86.17337	-33.248917	-367.01944	99.975	-29.887495	0.072785355	-28.589716	-29.903194	48000	-0.005783961	5345.108	0.0	-265.67578	1.3658309	-2.2351741e-10	36.65194296836853
12	-151.35281	85.944565	2.6664255	-376.14038	99.95	-32.31355	0.063910805	-31.445797	-32.329254	52000	0.0016099431	5099.1665	0.0	-224.66748	1.3625125	-1.0877848e-09	39.667712926864624
13	-128.08969	50.04148	-34.43102	-270.26367	94.02381	-34.59475	0.012158982	-33.92029	-34.601486	56000	-0.00035628604	2317.8748	0.0	-122.283936	1.3659619	1.1175871e-09	42.6800320148468
14	-131.57672	65.53992	-9.272152	-280.66937	97.36364	-36.297085	0.11739051	-35.461163	-36.33002	60000	-4.1696072e-05	2834.809	0.0	-52.842285	1.367777	-8.3446505e-10	46.13784098625183
15	-130.32605	68.85508	11.466117	-304.96753	96.95122	-37.490242	0.019123064	-37.104202	-37.49799	64000	-0.0040316544	2718.0068	0.0	-105.29736	1.3617637	7.0035455e-10	49.14333891868591
16	-136.05498	78.97731	-24.45493	-350.9952	98.0	-39.101288	0.023018876	-38.533203	-39.109222	68000	-0.0068333223	3378.171	0.0	-107.42114	1.3574246	9.0897084e-10	52.16006398200989
17	-152.12196	106.00854	5.490037	-466.66342	103.97369	-40.778233	0.057440247	-39.818348	-40.791485	72000	0.0067291134	5670.408	0.0	-197.43896	1.351905	-8.940697e-11	55.17945599555969
18	-122.719406	56.099678	-32.260994	-277.45724	96.85366	-43.054142	0.040295772	-42.36229	-43.061913	76000	-0.008017448	1913.5448	0.0	-71.32007	1.3513534	-3.874302e-10	58.19036912918091
19	-127.53694	69.51288	13.90543	-322.79092	107.13513	-44.51195	0.023816373	-44.068176	-44.51885	80000	-0.0054539517	2312.794	0.0	-58.76123	1.3474597	-3.5762787e-10	61.2625470161438
