Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
0	-260.05637	143.91747	9.204243	-597.3622	88.454544	-0.08589023	0.035947524	0.12304154	-0.22965692	4000	0.012045751	25835.877	0.0	-1152.0303	1.3495145	2.2053719e-09	1.0157060623168945
1	-199.28506	109.35141	-60.941868	-404.3916	90.11628	-4.1086297	0.5223738	2.1516964	-4.640757	8000	0.0075768977	14817.98	0.0	-771.03467	1.358804	-1.7285348e-09	2.0204551219940186
2	-179.66545	114.27362	-48.78879	-489.6792	82.375	-7.956074	0.07450176	-7.292455	-8.076572	12000	0.005501196	12635.936	0.0	-533.63916	1.365681	8.940698e-11	3.040695905685425
3	-178.26677	95.01585	-13.593217	-442.92004	86.391304	-10.81867	0.23019749	-3.812538	-10.899675	16000	0.001832014	10729.184	0.0	-465.604	1.3698896	2.0563604e-09	4.07862401008606
4	-138.98878	58.329456	-24.554138	-303.2547	89.09091	-13.426657	0.739207	-1.8975478	-13.5297365	20000	-0.0028852597	4820.3037	0.0	-234.93823	1.3727036	-1.5199184e-09	5.076178073883057
5	-154.82262	98.557144	10.111049	-429.30786	91.52381	-15.374677	0.2824898	-11.845006	-15.43377	24000	-0.002618283	7717.522	0.0	-305.7815	1.3724129	1.2218953e-09	6.072442054748535
6	-175.03566	101.76886	-1.0630056	-474.0917	97.95	-17.595684	0.11273052	-13.436004	-17.626936	28000	-0.0059317425	8751.293	0.0	-352.04834	1.3700284	-9.536743e-10	7.078290939331055
7	-167.19286	84.345055	-25.439276	-368.37604	91.18604	-20.021473	0.05716241	-19.327908	-20.042315	32000	0.0020160042	7648.5127	0.0	-345.91333	1.3696043	1.0728837e-09	8.081255912780762
8	-145.89793	79.21564	-10.153498	-365.81378	90.65116	-22.452633	0.017733546	-21.849457	-22.46537	36000	-0.0016363189	5142.616	0.0	-222.19922	1.3683586	1.3709067e-09	9.0782470703125
9	-154.3978	105.98026	18.466595	-442.87088	91.209305	-24.453337	0.026850827	-23.75368	-24.46499	40000	0.004143521	6973.1357	0.0	-231.48389	1.3663106	4.4703463e-11	10.07995891571045
10	-139.38086	56.11055	-39.97235	-282.08267	97.15385	-26.496626	0.009988986	-26.391068	-26.507711	44000	-0.004035242	3413.394	0.0	-170.66748	1.3645687	2.3245812e-09	11.082701921463013
11	-124.71413	73.11194	36.485016	-349.3792	93.80488	-28.296425	0.16142045	-23.396954	-28.313063	48000	-0.004583031	3519.9194	0.0	-119.298706	1.365695	-4.023314e-10	12.106307029724121
12	-135.18912	76.19843	-45.27707	-368.5775	97.575	-29.84609	0.032683942	-28.83339	-29.855062	52000	-0.0014636721	3972.8438	0.0	-165.32166	1.3633435	-1.1026859e-09	13.157323837280273
13	-107.92556	59.56215	6.300442	-234.15994	124.34375	-31.630703	0.11716966	-30.995243	-31.67017	56000	-0.0027194172	2110.1382	0.0	-29.6521	1.3652289	1.0877848e-09	14.693259954452515
14	-130.43233	97.760284	59.194996	-395.1428	138.39285	-32.37531	0.19725342	-31.167912	-32.44873	60000	0.010226652	3785.7732	0.0	-38.21338	1.3611865	-5.5134297e-10	16.521262884140015
15	-111.90242	57.902824	13.810903	-242.94075	98.7	-33.307186	0.027331581	-32.19791	-33.321625	64000	-0.0060528517	1851.4138	0.0	-70.68414	1.355483	1.6838313e-09	17.52384090423584
16	-91.65835	53.71382	16.996283	-231.06673	102.789474	-34.56738	0.09423966	-33.1814	-34.589615	68000	-0.01345272	1574.6895	0.0	-19.072266	1.3527348	-5.5134297e-10	19.166380882263184
17	-111.39068	75.60535	-13.914525	-422.16443	100.128204	-35.29243	0.06639909	-34.13974	-35.309006	72000	0.009005159	2553.1362	0.0	-57.553406	1.3460119	1.1920929e-09	20.604458808898926
18	-110.968445	47.946556	-17.456135	-253.51425	103.710526	-36.479942	0.029017419	-35.8025	-36.490414	76000	-0.0075589838	1532.3938	0.0	-62.2771	1.3427863	2.7418137e-09	21.62728786468506
19	-111.80031	73.28012	16.650383	-334.34033	118.393936	-37.7708	0.053239167	-36.551483	-37.782608	80000	-0.009238049	1896.3406	0.0	-41.36609	1.3364136	5.2154064e-10	22.88057780265808
20	-103.11886	55.80483	20.079533	-257.0085	103.6579	-38.85805	0.040844068	-37.945297	-38.868828	84000	0.0025329075	1521.1555	0.0	-39.110107	1.3231945	7.897616e-10	23.917305946350098
21	-148.03911	74.10656	-36.529	-324.47437	115.36364	-39.928524	0.048437502	-38.11842	-39.937794	88000	0.00815542	2872.4155	0.0	-146.11621	1.3167069	-2.3841856e-10	25.280356884002686
22	-117.522514	64.65062	-42.930374	-251.69322	113.111115	-41.74969	0.90192854	-35.638412	-41.974304	92000	-0.007429309	1854.6906	0.0	-271.82513	1.3203573	3.129244e-10	26.79745388031006
23	-100.921875	70.77124	-4.523178	-250.61371	120.84375	-42.507736	3.0579288	16.254717	-42.80076	96000	-0.012696758	1840.4467	0.0	-70.27246	1.3082998	2.9802272e-11	27.84543490409851
24	-100.41546	72.86007	-21.619368	-312.38907	115.121216	-43.503937	0.3940928	-31.666576	-43.538803	100000	-0.005289443	1712.3636	0.0	-16.887878	1.2969241	-1.5050172e-09	28.897728204727173
25	-108.73104	72.76242	-0.26891845	-276.69803	120.666664	-44.0179	1.6337372	-12.809993	-44.170826	104000	0.01197638	1956.5754	0.0	-31.68988	1.2815192	4.3064357e-09	29.94929075241089
26	-98.07399	66.73131	-1.9510332	-287.79013	126.63333	-45.11163	0.34035128	-33.26188	-45.143085	108000	-0.01485946	1398.6998	0.0	-1.440918	1.2821388	1.4007091e-09	31.00904679298401
27	-120.2736	80.46665	-8.770454	-331.53622	127.566666	-45.259995	1.5133256	-9.023092	-45.349514	112000	-0.0094293095	2132.3289	0.0	-40.753113	1.263556	2.4586915e-09	32.078816175460815
28	-67.3272	62.948742	25.040989	-310.20645	137.59259	-46.270046	0.19408312	-41.440037	-46.300148	116000	-0.023675803	2001.4645	0.0	-43.825623	1.2654271	4.172325e-10	33.233601808547974
29	-119.99494	94.44411	-1.1749715	-299.44122	142.77777	-45.081345	0.22945927	-37.942997	-45.109837	120000	0.00028459355	2553.189	0.0	-20.802124	1.2425072	-3.2633543e-09	34.51858115196228
30	-83.6269	71.35486	9.086015	-339.9681	139.85185	-45.878414	0.011903492	-45.68483	-45.88318	124000	-0.011802334	1613.2678	0.0	-1.7894897	1.2298443	-1.2516974e-09	35.67069387435913
31	-101.96893	145.81776	56.63792	-541.3143	262.64285	-45.432556	0.63043255	-29.91636	-45.67475	128000	0.017378718	4086.0195	0.0	-382.59802	1.268722	1.0877848e-09	38.023996114730835
32	-115.12529	96.67633	1.0252106	-369.70996	157.32	-43.14225	1.6538771	-11.53012	-44.48716	132000	-0.0067286193	2344.068	0.0	-60.117737	1.2066947	-9.387732e-10	39.90034008026123
33	-93.47554	82.99931	4.9963007	-301.25705	173.59091	-44.995102	1.813665	-17.451197	-45.28035	136000	-0.0020030811	2047.9395	0.0	-23.14087	1.2006195	-2.9802322e-10	41.666544914245605
34	-100.30467	92.1198	46.23557	-255.51309	226.41176	-42.888638	5.2412715	13.078495	-44.90094	140000	-0.018968709	2638.0334	0.0	-82.4762	1.2191434	-1.5944243e-09	43.578469038009644
35	-123.9532	97.13686	-7.8019714	-324.21368	178.0	-41.62314	6.69936	12.186766	-44.04556	144000	-0.0067399256	2087.4297	0.0	-119.49158	1.1972922	-2.682209e-10	45.74371910095215
36	-69.086716	79.75693	44.29977	-272.61102	193.88235	-40.383274	8.078894	2.3244972	-43.990646	148000	-0.033456843	1986.8862	0.0	-445.02246	1.1834966	1.3709068e-09	47.13384985923767
37	-86.867676	58.042374	-0.35264912	-229.62613	287.30768	-21.295366	6.402638	7.704136	-38.32647	152000	-0.031986542	896.72375	0.0	-30.977234	1.2009459	-6.2584876e-10	49.19815802574158
