Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
0	-223.68144	115.13809	-54.664207	-434.17288	86.022224	-0.08471998	0.033447966	0.07851274	-0.26880956	4000	0.010373682	18933.59	0.0	-1013.1914	1.3500996	-2.9802324e-10	0.970841646194458
1	-161.13635	93.108475	-31.816525	-460.447	79.55102	-3.9668365	0.72763956	2.3932564	-4.4492235	8000	-0.016048789	11254.017	0.0	-716.33374	1.3042281	4.470352e-11	1.9071087837219238
2	-112.87569	58.42714	18.687582	-309.62793	84.55319	-7.8969874	0.17084172	-2.7487223	-8.017377	12000	-0.038850687	4894.541	0.0	-247.12549	1.2231565	-2.9802324e-10	2.8225207328796387
3	-128.0895	50.297764	-61.017097	-307.5221	87.568184	-10.14347	0.15916213	-2.2066543	-10.221951	16000	-0.037719395	4495.1914	0.0	-272.26685	1.0843056	-2.0861626e-09	3.717129945755005
4	-109.32062	82.724495	24.939201	-311.2177	113.70588	-12.454626	0.09255158	-11.15186	-12.532112	20000	0.0026295444	3891.808	0.0	-165.49805	1.0484571	-7.7486045e-10	4.679428815841675
5	-283.28036	175.3556	-31.353624	-576.022	184.5238	-14.210934	0.37398055	-11.977946	-14.414643	24000	0.11404298	17185.453	0.0	-683.41895	0.9353405	-7.301568e-10	6.039326906204224
6	-511.2908	211.68546	-13.203597	-967.69116	148.3077	-17.915176	0.029104177	-17.474768	-17.933393	28000	0.31035155	51834.055	0.0	-2159.8223	0.6866684	-1.937151e-10	7.271802663803101
7	-552.141	121.38572	-233.99576	-745.20514	157.375	-23.455011	0.009125704	-23.388313	-23.462683	32000	0.24126197	47340.09	0.0	-1711.8613	0.6328893	-3.4868717e-09	8.42428183555603
8	-539.3941	96.2193	-338.57898	-695.85754	189.45	-27.93425	0.0081136525	-27.886827	-27.941309	36000	0.29987723	38084.004	0.0	-1217.0283	0.69296646	-2.5331973e-10	9.668298959732056
9	-472.76193	127.064285	-83.1327	-652.62744	197.38889	-31.522509	0.07328432	-30.575115	-31.537945	40000	0.22424376	24778.447	0.0	-595.27637	0.8136302	-3.695488e-09	11.019954919815063
10	-311.3259	175.90465	-27.97386	-587.4853	185.66667	-34.050343	0.014640787	-33.92554	-34.058628	44000	0.19737333	15893.283	0.0	-260.00098	0.8776484	3.1888485e-09	12.222537994384766
11	-156.12073	164.86363	18.130156	-520.91345	145.44444	-35.723778	0.3538505	-28.588573	-35.76203	48000	0.090950996	7114.092	0.0	-51.496826	1.0065771	-2.5182962e-09	13.256442785263062
12	-72.35675	67.04011	41.486122	-233.28339	123.51613	-36.523697	0.136231	-34.448555	-36.543118	52000	0.030430399	1722.9597	0.0	-0.12408447	1.0612521	6.556511e-10	14.291515827178955
13	-58.157757	45.91325	24.713638	-206.39032	97.625	-36.613358	0.035106707	-35.78956	-36.620033	56000	0.01550395	1356.8569	0.0	-1.0558472	1.1078053	6.5565114e-10	15.305548667907715
14	-44.787262	51.736217	52.265934	-186.65466	106.25	-36.497047	0.06299761	-35.73862	-36.511326	60000	0.061590604	1701.1686	0.0	-9.172974	1.1074243	1.8924475e-09	16.321406841278076
15	-6.532752	23.517458	39.35723	-53.449238	145.40741	-36.16083	0.041720323	-35.93055	-36.17933	64000	0.018784475	1863.4921	0.0	-43.59967	1.0823876	-1.1771917e-09	18.02527165412903
16	9.136448	34.637672	53.698486	-48.725693	230.0	-35.395412	0.05361371	-34.867863	-35.418	68000	0.028917257	1978.8379	0.0	-54.794983	0.98296857	1.3262034e-09	19.886298656463623
17	45.865944	34.34932	93.72639	-8.910271	673.4	-34.46772	0.09740803	-33.918293	-34.52617	72000	0.031356037	2087.83	0.0	-74.02869	0.9940374	-5.215407e-10	22.160038709640503
18	-76.06972	154.52669	165.79715	-255.6178	457.16666	-33.416576	0.21200381	-31.735134	-33.502865	76000	-0.03105922	2326.277	0.0	-279.93884	0.9003155	5.9604643e-10	24.420727729797363
19	-192.3658	159.98965	191.19556	-314.11862	528.0	-30.166483	9.53789	19.35685	-32.84517	80000	-0.059435047	1746.4395	0.0	-51.639587	0.9995489	-1.1026859e-09	26.636411905288696
20	-51.79364	207.01971	181.20425	-309.83926	557.8333	-24.199066	18.426582	27.66116	-33.029423	84000	-0.028620582	1716.2012	0.0	-299.76733	0.9239277	-4.023314e-10	28.96606993675232
21	89.192444	116.3045	260.71335	-113.50494	481.57144	-5.816911	20.37268	30.330723	-26.590048	88000	0.036285453	2608.9814	0.0	-1209.638	0.74277216	-7.8976153e-10	31.25087261199951
22	51.54147	81.847206	161.35553	-124.15278	403.625	10.275037	16.987135	27.996912	-23.574839	92000	-0.01751441	1302.0377	0.0	-129.9674	0.7269547	-4.6193593e-10	33.1233868598938
