Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
0	-191.37694	97.23839	37.027725	-407.88443	91.37209	-0.15363099	0.026601706	0.00952803	-0.22358193	4000	0.00020639348	13710.01	0.0	-922.31445	1.3786317	-1.3113022e-09	2.9636659622192383
1	-194.46025	117.495865	-14.38136	-472.08655	90.454544	-4.562476	0.7882464	3.4786298	-5.5397096	8000	-0.0013880448	14010.284	0.0	-876.38965	1.3788381	-6.854534e-10	5.951653003692627
2	-168.14944	113.53808	69.82253	-434.80637	115.911766	-8.85823	0.6797758	1.1487212	-9.249157	12000	0.0024295016	8623.491	0.0	-297.2119	1.3794825	-1.3411046e-09	9.507480144500732
3	-195.36021	125.42616	-6.0721197	-549.6349	90.545456	-11.458955	0.4207052	-1.4835397	-11.57818	16000	0.0037483945	13119.876	0.0	-525.5615	1.3789707	-2.682209e-10	12.523596048355103
4	-200.02675	117.64923	-13.174645	-536.5181	95.29269	-14.505506	0.15296276	-11.316934	-14.55855	20000	-0.00017183185	12634.65	0.0	-565.6797	1.3789936	1.847744e-09	15.548983097076416
5	-194.58344	115.49447	-21.470102	-449.94336	92.72093	-17.552567	0.91815877	-0.13537648	-17.632324	24000	0.004189129	12027.438	0.0	-535.4844	1.3789066	1.1622906e-09	18.574759006500244
6	-215.70126	127.98068	-74.0762	-537.9416	93.35714	-20.51168	0.10203802	-18.442785	-20.54066	28000	0.0013385684	13780.831	0.0	-555.2373	1.3793012	-2.9802324e-11	21.58600616455078
7	-202.62506	110.8847	-34.972904	-437.3479	92.37209	-23.480955	0.034782276	-22.042791	-23.495186	32000	0.0010855751	10872.545	0.0	-447.6006	1.3794438	1.4901161e-10	24.61640191078186
8	-166.91672	91.3653	-52.830597	-401.0939	94.309525	-26.153688	0.012688094	-25.808203	-26.164837	36000	-0.00012482976	6310.7534	0.0	-260.8457	1.3793634	7.1525574e-10	27.630041122436523
9	-206.43796	107.88292	-39.173347	-482.7662	92.95238	-28.210745	0.43580055	-19.463657	-28.24634	40000	0.0011207968	9999.874	0.0	-408.51172	1.3796788	0.0	30.647332906723022
10	-186.67647	119.18138	37.006474	-478.36682	92.09524	-30.759937	0.07121404	-29.563948	-30.77452	44000	-3.717494e-05	8794.48	0.0	-292.96387	1.3796474	1.6391277e-09	33.664968967437744
11	-153.78499	94.88885	-21.959251	-460.36584	98.025	-32.985867	0.10806894	-28.364927	-32.99722	48000	0.00028581423	5177.101	0.0	-162.69092	1.3797809	-1.0728836e-09	36.737656116485596
12	-190.92549	101.68764	-62.632717	-502.2371	99.05	-34.68867	0.004625392	-34.650936	-34.694057	52000	0.001936446	6984.0635	0.0	-263.35498	1.3797588	9.834766e-10	39.760109186172485
13	-188.97208	108.32273	36.16613	-391.2272	96.91428	-36.78695	0.14892414	-35.39267	-36.821	56000	-0.0030722045	6508.96	0.0	-145.854	1.380087	9.834766e-10	43.06944704055786
14	-186.92786	127.71704	15.005825	-486.34808	93.07143	-38.439037	0.6460182	-24.4093	-38.480164	60000	-0.0015534969	8560.929	0.0	-274.90723	1.3798381	5.066395e-10	46.08121919631958
15	-162.53345	93.2529	12.763882	-427.72104	92.34884	-40.674915	0.023480345	-40.005154	-40.680454	64000	-0.002327576	4664.0166	0.0	-160.22705	1.3799886	2.9802322e-10	49.09596800804138
16	-169.09041	106.47111	-42.341694	-457.4326	88.17778	-42.45843	0.0031278713	-42.414227	-42.46216	68000	-0.0028151243	5639.7993	0.0	-203.26953	1.3798605	-1.192093e-10	52.10731101036072
17	-218.76016	122.515	-37.749084	-511.63388	99.475	-44.43454	0.06827275	-43.17482	-44.445984	72000	-0.0014179127	8992.054	0.0	-330.69434	1.3797351	7.748604e-10	55.14693903923035
18	-185.75012	106.976494	-50.317665	-462.28354	94.92857	-46.96329	0.070360795	-45.082977	-46.970585	76000	0.0008855467	6217.205	0.0	-223.83594	1.3799256	1.013279e-09	58.20938014984131
19	-155.7576	110.56322	12.300895	-468.40952	94.40476	-49.10675	0.056818042	-47.71747	-49.113747	80000	0.0011480622	5035.158	0.0	-114.95801	1.3800913	1.1324882e-09	61.2363600730896
20	-163.49074	100.88358	1.0155189	-457.98093	102.48718	-50.678658	0.06538257	-49.283325	-50.685112	84000	-0.001164278	4288.08	0.0	-100.311035	1.3799452	-7.1525574e-10	64.30416417121887
21	-185.24861	91.65698	-61.847202	-393.8099	94.809525	-52.144726	0.015497569	-51.67289	-52.147575	88000	-0.0023045298	4233.1157	0.0	-158.05786	1.3798604	2.9802322e-10	67.32274103164673
22	-195.51251	134.05692	-40.17901	-581.0733	96.756096	-53.97902	0.122705944	-52.005802	-53.991257	92000	-0.00353696	7429.457	0.0	-207.88867	1.3797855	1.013279e-09	70.35587906837463
23	-143.16678	85.57499	10.915842	-375.3937	87.155556	-56.132565	0.033155408	-55.091534	-56.13672	96000	-0.0026071116	2675.0327	0.0	-39.177002	1.380074	1.2218953e-09	73.37654900550842
24	-174.47917	109.185135	56.075005	-418.61163	92.53488	-57.156727	0.027144846	-56.642433	-57.16136	100000	-0.0028604323	5007.1914	0.0	-118.4209	1.3799235	-1.013279e-09	76.39946413040161
25	-157.82285	79.21432	-42.04285	-330.8234	91.325584	-58.795067	0.025319489	-57.866932	-58.798206	104000	-0.004053622	2768.354	0.0	-87.809326	1.3799859	-1.1324882e-09	79.43793416023254
26	-146.71953	105.66405	49.85521	-524.0237	94.64286	-60.278713	0.045600362	-58.74317	-60.282806	108000	0.00014556981	3655.8452	0.0	-36.795654	1.3801155	2.9802322e-10	82.47237300872803
27	-174.59245	109.09905	-20.417063	-485.8337	94.09524	-61.24435	0.704342	-46.542866	-61.281784	112000	-0.0035055203	4185.864	0.0	-113.1687	1.3795953	5.662441e-10	85.49010515213013
28	-139.57312	93.39251	14.676651	-403.8949	95.87805	-62.899727	0.052372877	-61.936695	-62.90564	116000	-0.002441934	2945.4624	0.0	-19.015625	1.3798592	5.066395e-10	88.52079010009766
29	-154.49637	119.13839	17.082006	-483.03003	96.65854	-63.67581	0.08910359	-61.8931	-63.685833	120000	-0.005987023	4685.228	0.0	-52.168457	1.3796724	1.6689301e-09	91.54132795333862
30	-158.89825	106.057045	-32.23056	-486.70123	91.16279	-64.84854	0.020948373	-64.29976	-64.85061	124000	-0.0059891003	3577.2705	0.0	-55.467773	1.3797375	3.5762787e-10	94.60461807250977
31	-200.13406	102.49605	-22.46951	-479.6427	98.85	-66.11877	0.077407815	-63.640408	-66.12472	128000	-0.001332564	4338.803	0.0	-160.17041	1.3790324	7.4505807e-10	97.66412115097046
32	-161.7363	94.764046	21.133875	-448.46182	97.575	-68.25727	0.02394083	-67.670685	-68.259415	132000	-0.0002464927	2741.7043	0.0	-49.572266	1.3793608	-8.9406965e-10	100.70668411254883
33	-175.07968	107.17451	-46.53464	-522.1651	100.82051	-69.55153	0.003981553	-69.37737	-69.55232	136000	-0.003945189	3227.7756	0.0	-51.648438	1.3787978	-1.4901161e-10	103.73741388320923
34	-186.52647	110.752304	5.2294316	-431.30566	102.97369	-70.8243	0.056030393	-69.51827	-70.82944	140000	-0.0010145849	3911.3738	0.0	-86.70801	1.3788774	1.0430813e-09	106.81304621696472
35	-155.76875	92.64582	76.503944	-375.78186	119.333336	-72.47717	0.038997423	-72.186295	-72.48698	144000	-0.0034379724	3054.681	0.0	-33.661865	1.3796375	5.364418e-10	110.72129106521606
36	-187.62321	103.94177	13.084353	-382.2412	99.225	-72.34087	0.06815649	-70.73125	-72.348885	148000	-0.0034695126	3906.7205	0.0	-78.14404	1.3787203	-1.4901161e-10	114.03584694862366
37	-145.68115	79.10982	-12.583037	-355.54266	99.2	-73.87753	0.17536226	-70.58125	-73.89262	152000	-0.004961637	2187.191	0.0	-3.0336914	1.3786304	-2.384186e-10	117.37744212150574
