Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
0	-163.08795	102.212425	-7.7332883	-503.6261	88.8	0.26690146	0.051379655	0.6142631	-0.024666503	4000	0.0001891346	10829.446	0.0	-773.6006	1.3835726	9.23872e-10	2.946584939956665
1	-166.25462	101.38985	-5.114081	-476.6377	93.47619	-4.2302284	0.41728494	-0.7979933	-4.8197007	8000	0.0022813682	9808.045	0.0	-759.67773	1.3838603	8.940697e-11	5.944147825241089
2	-194.46938	102.659	34.198666	-449.11853	88.066666	-8.963654	0.17908213	-4.2364974	-9.105305	12000	0.001058187	12195.625	0.0	-680.0703	1.3833551	-2.9802324e-11	8.939167976379395
3	-225.9316	129.75166	-47.502888	-554.2221	87.933334	-12.597709	0.44246298	-4.437454	-12.691183	16000	0.0047947676	17312.404	0.0	-774.1094	1.3829623	2.9802324e-11	11.91287088394165
4	-178.17749	108.93047	45.559647	-454.8374	91.34884	-16.185915	0.032757957	-15.431017	-16.213516	20000	0.0043043843	9736.034	0.0	-396.5498	1.3840696	3.5762787e-10	14.932873010635376
5	-210.72916	111.243126	40.130016	-426.40005	91.74419	-18.747974	0.03208673	-18.04098	-18.766811	24000	0.004496904	12645.306	0.0	-523.5908	1.3837854	1.8179417e-09	17.95188283920288
6	-184.33806	113.87575	-2.0704672	-489.725	86.86957	-21.592106	0.15072504	-17.864662	-21.616413	28000	0.00116439	10450.186	0.0	-405.96777	1.38355	7.1525574e-10	21.187275886535645
7	-150.28021	87.38112	16.38659	-413.51535	86.48889	-24.136965	0.07934709	-23.128778	-24.156258	32000	0.002591629	6143.096	0.0	-232.5503	1.3841454	-2.9802324e-11	24.231105089187622
8	-184.26222	104.298355	18.420918	-437.81342	92.37209	-26.108828	0.106346	-24.455648	-26.129677	36000	0.004074419	8370.762	0.0	-324.4912	1.3838546	-1.2516975e-09	27.228538036346436
9	-195.84244	125.76757	5.6485534	-467.90866	92.48837	-28.412027	0.039192088	-27.486242	-28.423061	40000	0.00039572394	10942.371	0.0	-403.56152	1.3838928	-8.940697e-11	30.22881293296814
10	-189.73488	117.8364	14.869688	-590.9953	90.093025	-31.002575	0.033867702	-30.131481	-31.01055	44000	0.0021600518	8707.113	0.0	-321.07422	1.3840166	6.556511e-10	33.24021077156067
11	-202.90842	118.90898	13.366132	-474.8596	88.755554	-33.355423	0.008175616	-33.20446	-33.36031	48000	-0.00038592625	9698.658	0.0	-364.22656	1.3838158	-2.682209e-10	36.22838807106018
12	-172.21643	97.45069	-33.85576	-459.4804	87.55556	-35.84488	0.021365901	-35.036	-35.850075	52000	0.00241639	5845.8604	0.0	-221.72656	1.3838724	5.662441e-10	39.22094678878784
13	-192.1045	103.25029	-70.97154	-509.44913	89.204544	-37.846275	0.020242756	-37.436157	-37.85123	56000	0.0031470456	7359.541	0.0	-303.29053	1.3838459	-2.384186e-10	42.21681571006775
14	-185.80408	119.78203	-7.104551	-545.0336	86.58696	-40.151127	0.017332442	-39.752266	-40.15609	60000	-0.0007178117	8278.975	0.0	-283.53662	1.3837919	-2.9802324e-11	45.213594913482666
15	-159.14304	100.77074	35.220684	-430.28937	89.52273	-42.421177	0.026710082	-41.928894	-42.426773	64000	0.001131464	5297.632	0.0	-151.81104	1.3841561	-2.0861626e-10	48.193840742111206
