Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
0	-208.36905	131.72351	-11.457791	-503.827	87.82222	0.272852	0.054809235	0.6304487	-0.011186287	4000	0.0017349916	17649.326	0.0	-995.00586	1.3829739	-4.1723253e-10	2.941352367401123
1	-168.63974	84.67813	-8.180512	-395.2857	87.68889	-4.194114	0.54097	0.008433521	-4.7371516	8000	0.008133485	10549.026	0.0	-758.7178	1.3293697	9.983778e-10	5.853886365890503
2	-159.19252	74.21845	-63.93147	-408.47812	97.48781	-8.3756485	1.4710729	5.2279506	-8.808836	12000	0.015275444	7855.137	0.0	-547.36816	1.3161374	-9.387732e-10	8.783804178237915
3	-128.61253	69.504295	-6.359678	-316.60284	106.78378	-11.714455	0.104190715	-10.248246	-11.802687	16000	-0.0020811595	4551.8804	0.0	-238.35107	1.311622	-2.4735927e-09	11.823625326156616
4	-96.28451	42.20563	-20.2471	-196.30359	141.0	-13.926879	0.066210754	-13.471483	-13.99571	20000	-0.01470047	1630.9171	0.0	-71.37891	1.2762372	1.1026859e-09	14.972933292388916
5	-126.51951	80.407936	48.16268	-259.7886	205.3158	-15.204654	0.13683425	-13.968101	-15.278903	24000	0.02561328	2147.136	0.0	-62.71338	1.1934241	-2.1606683e-09	18.387742280960083
6	-96.33732	128.82254	30.28759	-402.34177	219.29411	-16.367386	0.1758692	-14.940403	-16.47741	28000	0.07307738	4377.588	0.0	-60.98291	1.1156284	1.3411044e-10	22.050348043441772
7	-68.78036	98.93306	30.927164	-350.76605	258.7143	-17.56134	0.13957117	-16.945854	-17.650442	32000	0.025958996	2568.4153	0.0	-7.9748535	1.1513808	5.2154064e-10	26.44476318359375
8	-122.30267	145.56198	65.61069	-444.37735	333.33334	-18.074427	0.09704729	-17.542948	-18.145224	36000	0.019705663	4661.6836	0.0	-54.70459	1.1156425	6.854534e-10	31.139459133148193
9	-153.45149	69.83178	-37.59137	-223.64258	496.7143	-19.28734	0.09723949	-18.526306	-19.358095	40000	-0.009271788	2527.83	0.0	-29.384521	1.0805511	3.427267e-10	36.4412579536438
10	-145.16206	53.467434	-56.985348	-191.43675	929.75	-20.246656	0.124670334	-19.540339	-20.339636	44000	0.021137819	1168.0093	0.0	-0.16101074	1.0686443	-3.0845404e-09	43.97826099395752
11	-48.662537	32.565723	14.712179	-76.25227	653.0	-20.147785	0.19194977	-19.132362	-20.31814	48000	-0.00013690758	859.1961	0.0	-9.444275	1.0937692	5.364418e-10	51.10758113861084
12	-49.661957	58.696613	43.07871	-174.59866	495.875	-19.342043	0.8325874	-6.623143	-19.753197	52000	0.010948118	1075.8748	0.0	-9.18811	1.1261313	1.0430813e-10	58.978501081466675
