Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
27	14.933265	74.44738	179.07333	-63.823933	412.5	-33.229916	0.68374044	-25.799807	-33.412262	112000	-1.744926e-08	3556.5208	-0.006013633	-60.37036	1.1157962	0.016932853	0.19125	10.0	89.84383177757263
28	12.448758	52.503086	99.74695	-47.374893	476.7143	-31.964777	0.59534836	-23.164932	-32.05427	116000	1.2397766e-08	2008.1238	-0.00692391	-26.967407	1.0980229	0.007387276	0.044	79.0	93.87814998626709
29	25.242704	58.158905	134.20619	-44.501102	506.2857	-31.178219	1.5010177	-6.1786976	-31.507204	120000	-5.4836273e-09	1895.2301	-0.0073722387	-12.7404785	1.0881492	0.009361214	0.10325	79.0	97.94375395774841
30	115.42331	37.332924	158.19647	56.12633	1000.0	-30.703651	0.8531259	-21.007858	-30.925838	124000	1.7166137e-08	2161.476	-0.00817122	-61.38623	1.1176592	0.00526826	0.06025	79.0	102.77815294265747
31	28.536505	44.200626	116.571045	-23.338577	503.16666	-29.407656	0.8025789	-23.745197	-29.697542	128000	5.066395e-09	1967.6779	-0.006806288	-8.938843	1.0771443	0.008997272	0.0815	79.0	107.04276299476624
32	76.954445	51.863194	139.33076	13.884759	647.1667	-29.435282	0.41213003	-24.320345	-29.539213	132000	-2.9802322e-08	2141.197	-0.0046559987	-59.779053	1.0964348	0.017809741	0.28075	11.0	111.43956685066223
33	59.074364	95.07934	230.78815	-45.88875	503.7143	-27.245481	3.0219247	3.0351033	-28.152708	136000	1.3709068e-09	4784.647	-0.009126222	-157.50293	1.0383599	0.012116009	0.07125	79.0	115.69617795944214
34	78.72398	46.98789	151.45978	14.126821	661.6	-23.076067	4.7012725	12.603732	-25.901155	140000	4.7683717e-08	1953.0404	-0.004359312	-961.1595	1.0678506	0.015551626	0.2075	22.0	120.47601890563965
35	88.603424	62.93668	148.29254	-17.02128	836.0	-4.8281426	15.608842	20.482727	-19.209854	144000	-8.5830685e-09	1055.6635	-0.0070797103	-144.04742	1.1371247	0.002854495	0.05625	79.0	125.32031583786011
36	98.02234	8.448392	110.098305	89.72507	1000.0	-3.916613	22.538893	24.606209	-24.479837	148000	-5.9604643e-10	323.0355	-0.006067616	-20.485443	1.1156757	0.0064194384	0.086	79.0	131.40566205978394
37	106.645355	27.393934	134.77898	63.88107	1000.0	-9.301222	21.797049	24.984503	-25.607077	152000	-1.6689301e-09	390.04303	-0.0064904643	-22.21582	1.0909075	0.015268699	0.20025	12.0	136.6683259010315
38	96.95169	34.976738	140.73476	44.386333	805.75	-2.0168781	23.396574	25.934883	-27.219013	156000	9.775162e-09	805.7888	-0.009278259	-187.08228	1.0307978	0.009922198	0.05775	79.0	141.5430657863617
