Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
30	142.94972	109.39293	264.05948	-61.00404	651.6667	20.76611	0.05576417	20.839056	20.631565	124000	-0.10464861	939.55005	0.0	-3.4901733	0.7471732	1.758337e-09	152.9171769618988
31	179.89954	41.50503	250.31746	137.84892	769.8	20.404373	0.065123506	20.509317	20.263721	128000	-0.18174687	907.2614	0.0	-1.6997681	0.82291085	-3.874302e-10	160.0557427406311
32	173.55437	83.84815	253.8662	21.048443	695.0	20.120054	0.06948456	20.22926	19.959599	132000	-0.16941716	742.7166	0.0	-1.0097656	0.8168536	-1.7285346e-09	165.98185110092163
33	194.33224	5.4007316	202.78056	186.08107	762.6	19.902176	0.07316177	20.028519	19.747276	136000	-0.17442237	643.31165	0.0	-0.1720581	0.8224447	-2.3841857e-09	172.19619393348694
34	211.35933	37.1806	280.00888	151.79951	615.5	19.8883	0.071941465	20.004272	19.718958	140000	-0.15718375	854.6821	0.0	-6.502136	0.76698595	-7.301569e-10	177.66075992584229
35	193.81854	37.119995	257.11084	142.21332	662.1667	20.473412	0.06647682	20.578238	20.314844	144000	-0.13582827	907.95465	0.0	-2.519287	0.7468637	1.1026859e-09	184.09915471076965
36	148.86852	79.25667	256.71402	15.386519	488.375	20.868608	0.064512916	20.974865	20.720615	148000	-0.16397509	966.87006	0.0	-1.7042236	0.75151795	1.1324882e-09	189.36185479164124
37	137.9679	92.62438	255.86568	13.604909	469.625	21.1866	0.06862645	21.301662	21.053017	152000	-0.10679391	1083.334	0.0	-7.1673584	0.74093187	-4.4703484e-11	195.0218698978424
38	146.53934	111.541756	249.12253	-46.781624	538.1429	21.3288	0.2485692	21.602213	20.150412	156000	-0.14822854	1112.7396	0.0	-116.32715	0.80607444	-2.2351741e-10	200.85689997673035
39	-27.91205	39.89695	25.52399	-87.01644	810.75	6.8447146	11.9383955	21.663446	-18.567926	160000	-0.020020947	437.41516	0.0	-175.47641	0.84119976	1.5646219e-09	207.09278678894043
40	-65.65845	167.1334	218.42892	-210.3973	895.5	-7.128226	10.451043	20.588964	-17.664827	164000	-0.05082657	331.7654	0.0	-90.136	0.8355267	1.5795231e-09	213.22651314735413
41	-101.48216	33.685192	-67.553246	-156.88588	1000.0	-16.312344	6.429235	13.104271	-21.078632	168000	-0.029510032	87.91475	0.0	-17.034622	0.8635475	-2.0712614e-09	219.35388779640198
42	126.39662	58.625923	177.68759	18.54054	681.0	-2.3176074	12.683868	21.180258	-19.692543	172000	-0.13193914	789.3197	0.0	-182.64972	0.7995498	2.4586917e-09	225.47904181480408
43	164.94444	102.17255	248.62561	-42.228687	436.55554	13.980698	10.815868	21.759827	-14.621573	176000	-0.100829184	1516.4058	0.0	-122.12158	0.7266997	2.2351743e-09	230.3523268699646
44	229.44809	12.691278	242.45406	203.94334	421.0	21.5203	4.4775715	23.464056	0.38650623	180000	-0.12694144	1005.60803	0.0	-97.95178	0.67001694	7.4505807e-10	235.12303185462952
45	169.1793	114.457664	259.84592	-20.811377	358.72726	25.482954	1.5931629	26.073639	14.95617	184000	-0.13175151	1566.8727	0.0	-33.050903	0.6931974	1.9073487e-09	239.2812008857727
46	236.67766	39.5906	291.05923	139.6341	417.77777	27.21449	1.4662719	27.763565	15.517404	188000	-0.11907628	1001.2934	0.0	-94.184326	0.6235917	1.4901161e-09	243.60060095787048
47	156.38649	111.39627	273.6738	-26.935219	350.27274	30.293568	0.43505797	30.50758	26.497223	192000	-0.052771665	1548.8088	0.0	-3.482544	0.66384435	-7.748604e-10	247.71839570999146
48	254.86018	17.71083	277.42014	212.94351	381.7	31.057367	0.20333377	31.179617	29.967873	196000	-0.18569815	945.1153	0.0	-150.84424	0.65271026	3.784895e-09	251.9983777999878
49	249.2521	15.180941	278.17313	220.6254	383.5	34.598328	0.1064952	34.672245	33.476223	200000	-0.19832256	696.1982	0.0	-90.60492	0.6362581	-9.23872e-10	256.190810918808
50	247.11462	13.920599	274.8491	229.31793	396.0	37.465736	0.072296195	37.527893	37.066616	204000	-0.19349727	610.81976	0.0	-47.905396	0.64577454	7.4505804e-11	260.848739862442
51	210.68906	45.10109	251.2736	103.938736	520.5714	39.554657	0.0665173	39.613598	39.26781	208000	-0.11271026	664.02014	0.0	-9.405457	0.66892326	3.2782554e-10	266.0615029335022
52	191.48299	54.199448	245.24617	79.05113	608.1667	38.7444	0.11142525	38.83475	38.15786	212000	-0.1358712	748.1277	0.0	-46.0755	0.68270046	-1.4603138e-09	271.4507050514221
53	220.89981	16.732094	244.77304	192.79738	509.85715	36.678493	0.24115804	36.86007	34.663765	216000	-0.18180308	595.9517	0.0	-5.279541	0.6907485	1.2218953e-09	276.90454387664795
54	220.02327	15.046595	246.90671	201.8167	569.5714	35.998703	0.34298992	36.272274	30.497845	220000	-0.16902804	611.5869	0.0	-54.075317	0.69654495	2.1010638e-09	282.56623888015747
55	97.849	47.341743	178.46921	61.574814	877.75	33.585934	2.4223096	35.583733	18.742325	224000	-0.059335236	722.5223	0.0	-507.5108	0.6818656	-2.861023e-09	289.3944549560547
56	112.9178	100.713745	214.25398	-56.371006	754.2	12.11297	1.5975685	15.456557	5.946186	228000	-0.095638506	733.08936	0.0	-7.6505127	0.70991284	1.1473894e-09	295.72484707832336
57	48.721764	85.6096	148.65262	-78.58849	894.5	10.33563	1.6368536	13.426551	2.9103634	232000	-0.07284399	589.4982	0.0	-74.712585	0.7256654	1.4603138e-09	303.0164520740509
58	-21.354307	24.504635	7.66685	-57.80774	1000.0	4.5293593	1.1970733	9.152063	1.6042726	236000	-0.09007187	180.0393	0.0	-109.651276	0.7504804	-6.705523e-10	311.10068702697754
59	-54.24894	21.847254	-17.934072	-75.38424	1000.0	-2.3795385	3.5443711	6.1575513	-8.718273	240000	-0.082315825	77.31555	0.0	-39.42853	0.73826504	1.4901162e-11	319.5652389526367
60	-52.45106	20.633596	-32.447342	-83.85001	1000.0	-7.7828856	4.9109254	6.8694825	-15.632885	244000	-0.07518838	29.138422	0.0	-4.112341	0.7497524	9.536744e-10	327.7178268432617
61	-41.760136	30.161884	7.9891233	-68.42791	1000.0	-10.93255	6.0819097	6.220478	-19.700676	248000	-0.08009983	47.52579	0.0	-14.581203	0.74191445	1.7434358e-09	335.5553209781647
62	39.871914	57.25063	134.76022	-8.4764385	985.0	-9.211144	8.573683	11.373311	-19.793283	252000	-0.074092545	325.1895	0.0	-114.20964	0.70996875	1.4901161e-10	343.32506275177
63	147.06813	36.391415	186.5318	88.17185	862.0	1.5598565	8.123623	14.701786	-12.586431	256000	-0.058528893	547.4324	0.0	-149.99365	0.6516114	3.6656858e-09	349.68372082710266
64	211.88272	21.277342	239.70563	176.358	547.2857	10.374504	4.897104	21.975906	-2.2607045	260000	-0.13918915	934.50586	0.0	-476.0051	0.6488701	-6.2584876e-10	355.1822679042816
65	218.13676	44.943703	263.84607	107.18345	496.375	29.000685	4.6234016	35.467262	16.115244	264000	-0.12601596	608.5707	0.0	-60.45276	0.61724925	-9.387732e-10	360.37040305137634
66	253.28323	17.098564	270.90964	210.6675	380.5	32.442192	4.372755	36.776184	18.306362	268000	-0.16934185	756.35394	0.0	-211.6814	0.5895922	-7.4505807e-10	364.70922589302063
67	219.29361	59.321224	265.14615	41.260563	327.18182	40.659435	0.45467165	40.859676	35.434875	272000	-0.101394214	741.9319	0.0	-43.803406	0.52962637	-1.4901162e-11	368.86796474456787
68	169.11963	113.13232	284.75833	-20.427425	293.30768	43.11722	0.5989492	43.34318	35.46913	276000	-0.05047364	1538.0815	0.0	-2.5980225	0.55404806	1.5199184e-09	372.912015914917
69	138.83237	114.70187	283.7052	-27.693815	265.4	43.683224	0.13730004	43.746475	40.37694	280000	-0.028178554	2119.9849	0.0	-24.810547	0.5328276	-2.041459e-09	376.8188977241516
70	159.48459	126.15892	308.2349	-38.52543	282.2143	41.9245	0.1113905	41.981	39.31807	284000	-0.032994162	2041.4464	0.0	-2.4023438	0.5050091	-1.1175871e-09	380.67909693717957
71	167.72095	112.351524	270.1113	-4.5503926	282.2143	41.29639	0.15360068	41.362015	37.895718	288000	-0.031723496	1799.9628	0.0	-0.6542969	0.52096164	3.889203e-09	384.58412313461304
72	234.31015	73.79631	289.85538	6.7211666	357.54544	41.562477	0.11408835	41.620274	39.17511	292000	-0.07351338	1060.0055	0.0	-30.846436	0.5185873	-2.6077032e-09	388.8341019153595
73	152.20769	122.96628	289.44415	-4.420729	262.86667	43.634327	0.18378049	43.703583	39.79666	296000	-0.032630503	2211.8735	0.0	-2.526123	0.49983847	7.301569e-10	392.65762877464294
74	213.46501	104.63337	301.35645	-2.706131	276.85715	43.282925	0.08988499	43.352924	42.51153	300000	-0.05095502	1658.4702	0.0	-79.08142	0.50196886	-9.536744e-10	396.50684690475464
75	206.8389	94.58619	300.91464	11.007786	301.53845	46.584835	0.19801156	46.669716	41.234356	304000	-0.07074672	1205.0891	0.0	-17.075317	0.5297819	1.9222497e-09	400.4748430252075
76	222.80913	85.300896	291.0947	2.5254638	382.8	48.308613	0.115140595	48.387707	47.308353	308000	-0.0541507	1179.8546	0.0	-4.7851562	0.5087088	2.041459e-09	404.6913089752197
77	227.53267	73.126976	276.5163	4.4166946	339.0	47.52249	0.119398676	47.62065	46.850338	312000	-0.10477314	815.9069	0.0	-6.20874	0.5504353	5.066395e-10	408.9951767921448
78	170.53429	95.52562	265.63528	-6.8543553	426.66666	48.412148	0.14803375	48.531277	47.24305	316000	-0.044361006	1359.8767	0.0	-249.1499	0.50582415	-1.5050173e-09	413.79964208602905
