Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
0	-192.57057	128.8761	18.121025	-488.79922	96.46342	0.16700044	0.07243165	0.32822776	-0.14610676	4000	-0.0014173298	15096.518	0.0	-895.4082	1.3831424	4.1723253e-10	2.9631810188293457
1	-162.74347	92.92208	-16.690506	-409.38342	89.15909	-4.329714	0.20619595	-2.0960925	-4.750324	8000	-0.0020201555	9508.684	0.0	-714.8838	1.3838116	-7.4505807e-10	5.953902006149292
2	-167.2766	97.36197	-22.122711	-500.5547	92.85714	-8.677623	0.14572293	-6.58655	-8.850053	12000	0.00016603297	9461.43	0.0	-505.33496	1.3844092	4.1723253e-10	8.94946026802063
3	-141.4307	88.598564	-31.267721	-448.08115	87.666664	-11.890215	0.0591669	-10.684556	-11.967706	16000	-7.244063e-05	6983.713	0.0	-349.89502	1.384156	7.1525574e-10	11.935859203338623
4	-174.7146	99.69224	-65.56067	-429.42816	92.441864	-14.519312	0.14947547	-10.712144	-14.572426	20000	-0.0024662807	9533.068	0.0	-478.78418	1.3833501	-6.556511e-10	14.928787231445312
5	-172.71	95.76449	31.203373	-422.6529	91.25581	-17.503475	0.06352016	-16.277224	-17.53729	24000	-0.0034134479	8363.009	0.0	-400.24072	1.3820952	1.0430813e-09	17.93324613571167
6	-165.12053	89.38386	1.354929	-407.20828	93.09524	-20.227495	0.22065754	-15.335298	-20.265728	28000	0.0010501727	7388.69	0.0	-346.01514	1.3815155	1.3113022e-09	20.92831301689148
7	-168.14923	96.300255	-4.086208	-404.6781	91.83721	-22.759666	0.19157402	-18.614693	-22.793652	32000	-0.0024448372	7061.6943	0.0	-331.2246	1.3810499	-6.2584876e-10	23.922067165374756
8	-154.05022	90.274124	6.7884912	-447.74753	88.37778	-25.258383	0.008678534	-25.079828	-25.270758	36000	-0.0028830527	6279.647	0.0	-273.79102	1.3796536	-3.5762787e-10	26.919219255447388
9	-152.6719	90.64372	25.973372	-436.34152	93.95238	-27.555843	0.040836472	-25.87048	-27.568146	40000	-0.0014558919	5162.8003	0.0	-220.3711	1.3797412	-1.8775463e-09	29.93009090423584
10	-136.37704	92.89296	4.7360125	-516.9489	93.90476	-29.646774	0.013450894	-29.349848	-29.6578	44000	-0.0022278568	4906.3154	0.0	-154.5044	1.3785669	1.4901162e-11	32.956414222717285
11	-127.963554	66.33651	1.3699199	-322.62106	93.40476	-31.433697	0.041613434	-30.612347	-31.446524	48000	-0.00047742415	3220.326	0.0	-110.87378	1.3776119	8.642673e-10	35.976577043533325
12	-132.2056	70.489174	-40.036564	-380.80133	91.790695	-32.98382	0.010755102	-32.514248	-32.99277	52000	-0.0044824462	3462.4614	0.0	-137.23291	1.3763152	-8.046627e-10	38.97519111633301
13	-128.18758	42.079014	-55.88419	-219.30765	93.85714	-34.709633	0.04837142	-33.25735	-34.719936	56000	-0.0044871434	1828.0533	0.0	-106.817505	1.3745459	-8.9406965e-10	41.994492053985596
14	-129.95413	75.247925	13.789015	-336.305	96.80488	-36.281578	0.060133927	-35.059757	-36.294247	60000	-0.0014219041	3233.1616	0.0	-109.396484	1.3731267	7.748604e-10	45.03024411201477
15	-134.39836	85.2988	13.957528	-363.715	101.82051	-37.8927	0.021988153	-37.446262	-37.900776	64000	0.0023421624	3503.1685	0.0	-121.54053	1.3702871	-1.2516975e-09	48.08966898918152
