Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
0	-215.5625	119.6963	-61.752583	-483.45905	99.425	-0.15962908	0.023932343	-0.03528151	-0.22094989	4000	-0.0012564808	17099.99	0.0	-1035.7866	1.3789492	-6.2584876e-10	1.0225286483764648
1	-223.35092	123.988014	-45.02964	-527.651	97.3	-3.9288874	1.0409517	3.6061783	-5.084734	8000	0.0012656003	16260.363	0.0	-1137.1816	1.3232727	1.4901161e-10	2.082927942276001
2	-210.72688	101.039536	-58.216	-445.14032	111.57143	-9.049186	0.13669635	-7.5083904	-9.18298	12000	0.0041776337	11513.186	0.0	-557.9634	1.2806604	1.4454126e-09	3.119699001312256
3	-162.69897	101.80774	51.44962	-349.22504	118.30303	-12.050973	0.16688399	-6.9455066	-12.1380205	16000	-0.015987176	7188.616	0.0	-305.22485	1.2836471	-1.3113022e-09	4.1889238357543945
4	-99.944405	64.90862	-15.414006	-252.29039	115.79412	-14.24027	0.524224	-7.7772903	-14.368326	20000	-0.0009943545	3268.9116	0.0	-124.60217	1.2597904	1.2367963e-09	5.306220769882202
5	-93.50081	65.25587	-6.464833	-297.83148	139.07143	-15.7321005	0.12110861	-13.498167	-15.787617	24000	-0.015852343	2119.5146	0.0	-51.60199	1.2276328	4.61936e-10	6.5030059814453125
6	-60.470215	62.8393	19.137154	-193.51735	326.18182	-16.113075	0.97677445	-11.204195	-16.790651	28000	0.0063446397	1241.2952	0.0	-2.8912964	1.186918	5.6624416e-10	8.697587966918945
7	-40.748672	38.567287	39.574406	-142.27165	148.64	-16.87336	0.031532414	-16.629126	-16.906103	32000	-0.008786272	1021.0902	0.0	-1.0575867	1.1263369	-1.3709068e-09	9.82922077178955
8	-13.8206625	35.86815	22.390617	-107.47999	224.46666	-16.826431	0.3528294	-14.912829	-17.043324	36000	-0.02704719	1255.645	0.0	-8.47168	1.0658224	-8.791685e-10	12.071806907653809
9	-28.474775	11.310339	-5.5826025	-40.865654	571.5	-16.302011	0.3770332	-15.094722	-16.639498	40000	-0.050933644	853.97595	0.0	-5.8470764	1.0304277	2.9802316e-10	15.19365668296814
10	-99.92267	86.73254	48.645103	-200.13225	441.2857	-16.163261	0.11158591	-15.071198	-16.25716	44000	-0.04347346	1408.4285	0.0	-3.3729858	1.007571	4.4703485e-10	17.48311185836792
11	-78.30752	60.774685	8.579716	-189.70334	512.0	-16.253822	0.19073279	-15.468932	-16.393969	48000	-0.012278404	838.10266	0.0	-0.61798096	1.0139992	-3.2782554e-10	19.958965063095093
12	-147.9969	53.11659	-60.00493	-202.59355	718.0	-16.265272	0.17008652	-15.462736	-16.399015	52000	-0.005705055	1369.3772	0.0	-1.1589355	0.9683356	8.493662e-10	22.90461802482605
13	-38.70862	43.81461	16.074112	-89.16514	851.75	-16.253933	0.19301304	-15.638314	-16.444506	56000	0.008875257	679.1479	0.0	-6.9563293	0.96760124	4.4703477e-11	26.24149465560913
14	15.854613	35.102695	67.627335	-31.328306	567.25	-15.830912	0.20805965	-15.143256	-15.979288	60000	0.03122991	741.2926	0.0	-23.26178	0.8596363	2.5033953e-09	29.42816996574402
15	49.694057	85.57708	237.82082	-34.699192	225.0	-15.01952	0.1629507	-13.623749	-15.091817	64000	-0.037473362	2685.8076	0.0	-66.449585	0.82716316	2.2351743e-09	31.021577835083008
16	76.9256	100.55368	230.28366	-8.867557	258.76923	-13.4531555	0.13903229	-12.454019	-13.519827	68000	-0.06294658	2568.3213	0.0	-118.50647	0.78148973	-8.1956386e-10	32.63366460800171
17	48.710583	123.6285	260.4925	-118.2927	401.75	-11.193867	0.533451	-5.5160346	-11.378286	72000	-0.056987636	1896.9623	0.0	-33.513245	0.82462776	-1.5050173e-09	34.47759485244751
18	-139.33926	79.201645	-33.166767	-224.58646	966.5	-9.818455	0.8153502	-4.826151	-10.150138	76000	-0.0525667	608.48956	0.0	-33.084747	0.90972745	1.937151e-10	37.84680676460266
19	-200.60756	13.191241	-179.64986	-213.22806	964.0	-10.341264	0.008992657	-10.306843	-10.349322	80000	0.010870751	323.26102	0.0	-19.694038	0.9210968	5.513429e-10	40.476929664611816
20	-91.753685	9.418259	-81.6265	-105.24644	1000.0	-11.228579	0.037281644	-11.017902	-11.262733	84000	-0.06643424	129.0727	0.0	-0.13646507	0.93118805	2.95043e-09	43.3424608707428
21	89.54922	110.014175	221.77806	-98.13079	614.0	-11.3308325	0.097594574	-10.53373	-11.401003	88000	-0.12319726	1616.9609	0.0	-36.02887	0.73891604	-1.9818545e-09	45.70112061500549
22	149.89258	102.20747	230.3064	-45.33154	655.0	-10.079216	0.1188678	-9.159597	-10.142982	92000	-0.0875779	1476.511	0.0	-110.36368	0.68154067	-1.490116e-09	48.20107078552246
23	34.361145	125.00405	182.41374	-213.14957	463.57144	-7.7175636	0.40500644	-5.4242845	-7.9505644	96000	0.027830085	2072.4324	0.0	-33.45117	0.7100862	-1.7434358e-09	50.141562938690186
24	163.94698	14.973795	181.21712	135.64587	615.8333	-6.379867	1.395827	0.055268563	-6.97745	100000	0.0038399436	1617.0752	0.0	-182.09851	0.5553762	-1.8030406e-09	52.24589800834656
25	179.30476	38.380245	246.8997	129.18335	591.2	-2.7118363	3.839213	5.056482	-5.3207135	104000	-0.008340942	1377.7908	0.0	-68.60968	0.62660325	-1.0430812e-10	54.578431844711304
26	32.366722	91.846306	167.72655	-61.045105	618.4	-0.7770465	3.7829294	4.093671	-4.1022005	108000	0.052604686	1320.2803	0.0	-30.008423	0.56963336	8.1956386e-10	56.60967302322388
27	74.96472	126.957115	235.44946	-65.31202	700.0	-1.0728774	2.4925892	3.104673	-3.1000993	112000	0.022213532	1090.0032	0.0	-15.225616	0.6170269	-3.5762782e-10	58.94519281387329
28	0.42506456	87.411835	128.68024	-99.855644	751.75	-0.9859481	1.7205362	2.2504046	-2.188471	116000	0.015846813	1056.2607	0.0	-8.14856	0.7058389	7.4505807e-10	61.26893496513367
29	26.255934	49.559303	106.06781	-21.84532	996.25	-1.3510141	0.9477688	1.7722834	-1.8746203	120000	-0.07633886	330.46927	0.0	-1.3084335	0.7238691	-7.897616e-10	64.69948291778564
30	-67.15994	15.144847	-47.438255	-88.43217	1000.0	-1.9953285	0.006000732	-1.9622227	-2.00263	124000	-0.05454932	164.26202	0.0	-9.062187	0.8569628	-3.2633543e-09	68.08362174034119
31	-24.19198	50.23737	40.28185	-87.621864	648.2	-2.7337453	0.057260226	-1.8346119	-2.7569444	128000	-0.0327503	321.698	0.0	-2.2162857	0.8103965	-2.503395e-09	71.12084579467773
