Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
0	-234.54109	130.89783	-50.755405	-611.90594	83.106384	-0.08822182	0.034473494	0.07437575	-0.22662869	4000	0.02261164	22908.738	0.0	-1083.2646	1.3496149	6.556511e-10	1.0178570747375488
1	-224.3737	126.93739	-32.365685	-478.2223	82.458336	-4.29332	0.29825133	-1.6959114	-4.727582	8000	0.010139767	19377.824	0.0	-937.05566	1.3512481	-2.3841862e-10	2.0059990882873535
2	-207.49489	111.02364	-77.23046	-498.33377	83.41304	-8.273814	0.09898396	-7.5466423	-8.410123	12000	0.021568123	14985.866	0.0	-603.61816	1.3527648	-1.1622906e-09	2.9833199977874756
3	-229.36035	131.38028	-8.005695	-507.8742	86.22222	-11.182057	0.20957917	-7.3724904	-11.265369	16000	0.006863557	18294.408	0.0	-657.8374	1.3535647	1.490116e-10	3.955422878265381
4	-228.9797	125.96046	-72.31006	-521.8773	91.47619	-14.137209	0.03348489	-13.924547	-14.177631	20000	0.010989524	17003.305	0.0	-617.2163	1.3551099	9.834766e-10	4.953487157821655
5	-194.71243	111.15116	14.136325	-506.12668	83.106384	-16.94854	0.36488366	-2.109582	-16.986622	24000	0.010789886	12318.73	0.0	-422.41602	1.3553535	5.6624405e-10	5.938848972320557
6	-240.55717	120.08993	-46.88154	-492.5245	87.86364	-19.323149	0.069186375	-17.084385	-19.342844	28000	0.012878135	16427.506	0.0	-587.1323	1.3563268	1.5199185e-09	6.933133125305176
7	-199.5603	130.63907	-4.713194	-566.01996	83.680855	-21.925713	2.0023687	15.511775	-22.077585	32000	0.010014316	13546.725	0.0	-472.12988	1.3573042	-1.8775463e-09	7.910533905029297
8	-186.90276	115.24853	7.4831305	-439.20694	84.19149	-24.429173	0.048502233	-23.08679	-24.44306	36000	0.013330542	11451.625	0.0	-355.1836	1.3580456	5.96046e-11	8.898000955581665
9	-211.90923	131.84023	-27.04471	-578.98083	88.08889	-26.621239	0.025204219	-26.082474	-26.631289	40000	0.014113039	13128.81	0.0	-420.47998	1.358741	1.5199184e-09	9.897508144378662
10	-203.00423	112.450035	1.6953146	-415.0508	81.916664	-29.00636	0.021825226	-28.684553	-29.014805	44000	0.006854452	11628.541	0.0	-407.1587	1.3598788	1.1622906e-09	10.9014310836792
11	-205.47517	110.11222	16.587349	-439.13248	85.44444	-31.384874	0.007984424	-31.224688	-31.39128	48000	0.014164092	10371.178	0.0	-355.68262	1.3605981	0.0	11.91049599647522
12	-202.863	93.68099	-46.665985	-415.97745	84.85107	-33.63229	0.014699795	-32.795017	-33.637615	52000	0.011115916	9447.878	0.0	-361.41016	1.3610331	-2.1457671e-09	12.902220964431763
13	-231.9275	109.71459	-43.94289	-434.99515	90.5814	-35.901703	0.1073655	-33.392273	-35.911495	56000	-0.0010353178	11484.995	0.0	-441.19678	1.3618028	0.0	13.946943998336792
