Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
0	-185.06102	104.459816	-3.3499942	-533.94617	95.60976	-0.15624814	0.02423435	-0.011656508	-0.22002387	4000	0.0020014867	13211.904	0.0	-884.86523	1.3789092	8.940697e-10	1.0588600635528564
1	-123.05217	81.98545	-4.2195187	-472.5022	103.289474	-4.5339565	0.60147995	1.8257272	-5.2302556	8000	0.005777182	5612.4727	0.0	-420.82056	1.3611112	1.5497208e-09	2.0969929695129395
2	-197.41547	147.03987	-13.101339	-490.48718	156.96	-8.1307125	0.39040625	-6.6708465	-8.443851	12000	0.025287226	10523.661	0.0	-439.53687	1.2944016	-5.8114524e-10	3.7400200366973877
3	-151.6327	89.96171	-26.911846	-369.30905	130.63333	-11.476252	0.70144725	-0.25578538	-11.645833	16000	0.0017348975	6138.952	0.0	-347.92322	1.2930224	-5.8114524e-10	4.8101160526275635
4	-151.7242	90.06043	-36.342228	-396.3646	136.46428	-14.359181	0.066219606	-11.6555395	-14.414546	20000	-0.009846381	5021.1885	0.0	-276.5376	1.2634108	-1.0281801e-09	5.889567852020264
5	-152.85083	106.32777	10.155839	-393.6923	165.72728	-16.897154	0.1247583	-15.693315	-16.968525	24000	-0.0006716028	5008.667	0.0	-222.00537	1.155689	1.3411044e-09	7.031332969665527
6	-109.92086	92.57501	34.79076	-332.26907	187.04762	-19.228502	0.12413792	-17.327835	-19.27475	28000	0.017223801	2337.741	0.0	-46.776672	1.1795918	5.8114524e-10	8.230003118515015
7	-74.16893	68.55837	7.332296	-322.61508	149.0	-20.400442	0.0736357	-19.136364	-20.42874	32000	0.0012487248	1758.2336	0.0	-31.904877	1.188129	1.0430813e-09	9.37234616279602
8	-52.29671	47.691494	0.8772212	-245.23354	170.65218	-21.336773	0.026350718	-20.936335	-21.356659	36000	-0.04307558	1368.2634	0.0	-1.3064575	1.1761618	7.4505807e-10	10.563010931015015
9	-57.749786	75.55713	49.279415	-175.59718	355.6	-21.485615	0.21712692	-20.284529	-21.589819	40000	-0.029484566	1143.7146	0.0	-4.548126	1.1322707	5.2154064e-10	12.542470216751099
10	-141.60904	111.59625	6.3752866	-296.68808	601.6667	-21.039543	0.29031172	-20.119234	-21.237288	44000	0.010933224	978.77014	0.0	-4.420166	1.1188993	-9.685756e-10	15.586740016937256
11	-73.04883	49.849445	-37.709282	-170.89769	774.6	-20.389181	1.6218005	-14.2775955	-21.371326	48000	-0.020954078	479.96716	0.0	-15.818893	1.1079888	9.387732e-10	18.638376235961914
12	-126.36144	56.728836	-45.122116	-200.88805	647.5	-20.182281	1.176199	-15.145136	-20.972572	52000	-0.0018596817	958.0487	0.0	-13.605103	1.1146463	-1.1920929e-09	21.535486221313477
13	1.5706091	82.69394	192.86559	-71.845436	392.75	-20.019222	1.0736878	-14.637958	-20.546173	56000	-0.034735534	1386.2283	0.0	-60.969177	1.0874951	5.5134297e-10	23.803468942642212
14	-0.05564711	71.84941	147.15378	-110.29758	443.22223	-17.77324	3.1179	3.4843965	-19.486177	60000	-0.01543865	1509.1378	0.0	-93.31329	0.98407316	-4.23193e-09	25.72995090484619
15	-25.30142	78.40385	196.94739	-138.6616	302.23077	-15.781016	5.2767277	4.3996053	-18.644651	64000	0.0033556893	1811.6199	0.0	-98.69055	0.97327536	-3.2782554e-10	27.417228937149048
16	4.7013354	48.90084	83.48397	-75.832504	445.125	-16.219685	3.9460037	8.578609	-18.52086	68000	0.030243902	1080.3113	0.0	-38.876617	0.9805975	-1.4603139e-09	29.489777088165283
17	15.685201	80.83729	95.86166	-89.521095	671.0	-10.220838	8.296585	5.3765736	-17.4739	72000	0.05137426	1064.7405	0.0	-40.353607	0.9068451	-5.662441e-10	31.797235250473022
18	-2.0855122	27.760355	30.770176	-34.767265	878.5	-13.883341	5.566125	9.592926	-16.132336	76000	-0.041677143	348.74384	0.0	-29.506668	0.9682294	3.874302e-10	34.23241686820984
19	-142.52824	194.10863	127.127686	-392.595	1000.0	-13.374482	3.5706482	-1.2596428	-14.910651	80000	-0.028108314	474.34308	0.0	-13.103363	0.98754644	-3.9935113e-09	37.26683688163757
20	14.995642	41.96928	45.92633	-56.699318	1000.0	-13.440611	3.1842854	0.3650232	-15.23497	84000	-0.11853854	256.61453	0.0	-89.54409	1.0005767	-2.0712614e-09	40.86758017539978
21	83.972336	15.434325	110.52202	72.490395	1000.0	-1.9294804	5.6426334	8.567839	-14.53068	88000	-0.08395231	244.44673	0.0	-136.2987	0.9300594	8.791685e-10	44.598474979400635
22	108.63938	15.294496	124.07017	83.67568	1000.0	5.362358	5.3223305	13.536912	-4.4326134	92000	-0.11440032	114.72663	0.0	-32.16986	0.9289675	-2.4437905e-09	47.67942714691162
23	93.434975	15.626696	119.21116	78.42546	1000.0	6.787882	6.819108	13.676091	-4.0223484	96000	-0.06834721	59.835022	0.0	-1.385809	0.89428604	-2.6524067e-09	51.839771032333374
24	83.798676	32.21933	134.38048	51.309635	792.0	7.764072	7.259202	13.862058	-6.2008967	100000	-0.08962572	124.80449	0.0	-3.2283592	0.88161105	5.215407e-10	54.975993156433105
25	22.108164	24.543056	55.506664	-1.5846075	1000.0	12.134045	3.702171	13.651305	-2.7535646	104000	-0.15248261	319.89505	0.0	-126.71331	0.94570196	-1.2218953e-09	58.91214203834534
26	-38.397667	21.661936	-17.02003	-65.605064	1000.0	6.7242823	0.4463408	8.319483	4.126778	108000	-0.11660036	224.10783	0.0	-127.07335	0.9611878	5.617738e-09	63.6272611618042
27	-36.596825	21.416883	-1.9581704	-60.60784	1000.0	-4.3851786	0.67408466	2.1240256	-6.8899446	112000	-0.11036757	146.87416	0.0	-18.89212	0.942181	-2.2649764e-09	67.1748149394989
28	-82.092575	16.019472	-67.30089	-107.84724	1000.0	-7.282489	0.97412825	-0.544533	-8.635767	116000	-0.09276021	95.4494	0.0	-19.000572	0.93877214	-1.9818545e-09	69.98424911499023
29	-64.38296	10.889436	-48.663235	-77.46807	1000.0	-9.776126	1.8195901	-1.0066836	-11.8610115	120000	-0.114816636	74.6792	0.0	-14.772814	0.9454633	6.4074995e-10	73.63284707069397
30	-55.697083	31.644175	-23.436136	-103.905624	1000.0	-10.398414	3.5748959	8.196187	-12.92278	124000	-0.122283876	118.53328	0.0	-41.017574	0.9330825	4.172325e-09	76.47397017478943
31	-20.978107	19.69712	5.6008787	-49.634495	1000.0	-8.29868	7.421337	12.838135	-13.457672	128000	-0.11104427	120.19023	0.0	-35.298714	0.9170506	-3.3527614e-09	79.57138085365295
32	-45.82287	24.996407	-19.184355	-86.88028	845.75	-5.994074	10.518593	13.683387	-14.423348	132000	-0.07625881	330.57397	0.0	-16.937683	0.8805329	3.3527612e-09	82.17050790786743
33	5.3406	114.53166	149.46342	-157.02364	957.25	-8.486298	10.582192	14.761136	-15.506942	136000	-0.10211254	493.9051	0.0	-4.045109	0.8718245	-7.4505807e-10	84.72010707855225
34	-44.849117	28.627636	-18.106112	-89.563	924.75	-5.6023264	11.211337	14.690201	-15.38143	140000	-0.050333917	261.93317	0.0	-19.743336	0.8823809	-2.98023e-11	87.44345903396606
35	-33.22612	16.093786	-10.371235	-54.311497	1000.0	-9.308434	9.983048	15.431998	-15.685972	144000	-0.12551305	42.97663	0.0	-0.5452633	0.89705074	-1.937151e-10	89.84502816200256
36	-42.30495	6.842634	-31.480003	-50.399117	1000.0	-7.363203	10.533971	15.63635	-15.240234	148000	-0.10571592	43.001457	0.0	-5.9928894	0.89097476	1.0579825e-09	92.9827229976654
37	-67.69434	17.676315	-52.26434	-97.58322	1000.0	-7.6111736	10.230775	15.579925	-15.471522	152000	-0.09448554	22.088146	0.0	-5.169535	0.8884814	-2.4288893e-09	96.18955111503601
38	-61.020294	6.0424724	-55.870472	-71.32474	1000.0	-8.605359	9.768339	15.327503	-15.55982	156000	-0.10113958	33.7923	0.0	-2.310749	0.8546881	-1.937151e-10	99.19450306892395
39	-53.882267	15.361839	-35.269184	-74.76542	1000.0	-9.403465	9.357483	15.2732315	-15.601571	160000	-0.100970745	32.659317	0.0	-2.8647842	0.8488652	-2.9802323e-09	102.17391395568848
40	-69.465836	7.348593	-61.09562	-77.90675	1000.0	-7.9589458	10.231204	15.310536	-15.379114	164000	-0.07097545	38.446056	0.0	-12.644215	0.85562193	2.8908254e-09	105.30448293685913
41	-37.32143	24.80662	-17.15498	-79.4199	1000.0	-11.352919	6.8842015	14.54932	-15.738205	168000	-0.09980902	99.58968	0.0	-25.666187	0.8271761	-2.115965e-09	108.37114310264587
42	-67.67144	26.391848	-25.621622	-92.57117	1000.0	-6.143057	9.296562	15.699382	-15.000373	172000	-0.105216816	44.591904	0.0	-17.115982	0.8621346	-2.95043e-09	112.5843870639801
43	-54.39746	12.892728	-40.399044	-75.265656	1000.0	-9.092885	8.440642	13.083241	-15.845433	176000	-0.11746486	22.578793	0.0	-2.0198908	0.8323971	-1.6242265e-09	115.96540784835815
44	-20.802624	16.061876	5.15936	-38.867767	1000.0	-9.6328945	8.543437	14.809984	-15.802638	180000	-0.11438095	51.937206	0.0	-11.086616	0.83622825	-1.2814999e-09	119.72221612930298
45	-33.771854	15.107328	-16.340187	-55.159485	1000.0	-9.522447	8.567389	15.500606	-16.072489	184000	-0.1480138	26.643076	0.0	-8.452603	0.8414825	2.30968e-09	123.50124311447144
46	-10.159421	29.551214	30.033293	-46.203667	1000.0	-6.8526397	9.364425	15.254546	-15.58462	188000	-0.14639916	37.7081	0.0	-3.0813904	0.81895673	5.0216915e-09	126.90387010574341
47	9.6168375	29.12419	36.331398	-39.592426	1000.0	-4.6480618	10.025948	15.644437	-15.223217	192000	-0.10481162	79.972244	0.0	-2.037012	0.809991	-6.258487e-10	130.43850302696228
48	7.8445196	32.159725	34.701805	-46.724533	1000.0	-4.669846	9.611061	15.925176	-15.265766	196000	-0.10571405	82.193146	0.0	-2.039711	0.80218506	-3.874302e-10	134.19036197662354
49	5.250638	22.103184	24.934507	-29.929907	1000.0	-2.3213294	9.892473	16.223589	-14.531075	200000	-0.10492984	82.63805	0.0	-10.858986	0.79946554	1.1026858e-09	137.62476110458374
50	-21.829443	23.071976	12.651465	-48.410545	1000.0	-4.9367805	8.993032	16.019733	-15.143815	204000	-0.13482329	45.199608	0.0	-9.102256	0.79225624	4.7385695e-09	141.39181900024414
51	-8.528491	13.737094	13.381814	-24.54605	1000.0	-6.050359	6.435844	15.416686	-13.556835	208000	-0.1590395	32.97415	0.0	-2.2969666	0.793048	-1.013279e-09	145.36379599571228
52	-4.6830373	21.2559	12.964038	-39.72031	1000.0	-5.96322	6.843561	15.633502	-13.833265	212000	-0.13428372	43.77664	0.0	-2.480608	0.79590833	-3.0696392e-09	149.66760325431824
53	170.1491	24.169016	203.0147	144.10587	834.25	-4.2650995	8.237073	16.248955	-16.372164	216000	-0.15082937	1088.2319	0.0	-510.5227	0.75902486	1.7434358e-09	152.27958297729492
54	173.05353	17.09328	198.06752	151.18094	685.75	8.659211	2.5078583	16.342134	4.9510717	220000	-0.16066977	570.3761	0.0	-62.848145	0.7659903	-6.8545347e-10	154.8978910446167
55	237.71448	17.847584	259.8676	207.82573	534.5	14.054046	1.5102566	18.157312	9.382635	224000	-0.18826917	833.82855	0.0	-172.4621	0.73197675	-5.2452087e-09	156.94790387153625
56	220.94687	21.39095	261.40756	195.77644	502.85715	22.20396	0.29953247	22.308887	14.543135	228000	-0.19203159	756.8027	0.0	-108.29047	0.72169083	-3.0696392e-09	158.93001413345337
57	254.37294	19.244228	281.48404	225.10812	421.5	26.797844	0.08865064	26.84639	24.079758	232000	-0.21113786	787.388	0.0	-152.50705	0.67720044	-2.6375055e-09	160.66116905212402
58	256.10364	28.155153	283.4356	210.81595	407.0	31.93126	0.06369553	31.967796	29.883043	236000	-0.17571943	848.7311	0.0	-129.43826	0.660687	2.592802e-09	162.545832157135
59	259.48517	24.373322	289.3737	203.04521	384.6	36.49154	0.14962551	36.522358	31.560177	240000	-0.21070364	632.9446	0.0	-118.15398	0.61984015	3.233552e-09	164.26255202293396
60	248.07439	22.400805	282.4275	212.70306	368.6	40.69452	0.0831658	40.719627	38.34313	244000	-0.1712139	633.0696	0.0	-81.49396	0.63165027	-4.9471858e-09	165.8921070098877
61	220.20493	42.37023	265.04456	117.47628	444.375	44.144554	0.055933908	44.162224	42.123016	248000	-0.1247497	729.93036	0.0	-1.9001465	0.64943266	-4.6938657e-09	167.86419081687927
62	222.99158	33.550224	255.95279	151.21518	404.2857	43.77794	0.01767291	43.78914	43.338142	252000	-0.09310025	802.57855	0.0	-20.314056	0.640417	2.9802327e-11	170.5578269958496
63	172.80652	99.982346	291.10492	24.478539	426.0	42.06024	0.33293068	42.092094	31.815203	256000	-0.025719736	1264.4152	0.0	-88.39459	0.5662446	2.7269125e-09	172.53613305091858
64	167.59476	115.10061	264.96716	-32.327988	363.0	38.578907	0.2897158	38.6183	28.815914	260000	-0.08284416	1542.7832	0.0	-4.2643433	0.63663685	3.2782554e-09	173.99416708946228
65	172.85199	98.75564	262.96927	-26.559305	387.1111	37.66328	0.2555268	37.705288	29.345362	264000	-0.10888248	1127.8481	0.0	-6.856735	0.61848295	-8.910895e-09	175.53998112678528
